latitude,longitude,altitude
45.793282,6.936685,1893.1
45.793503,6.936969,1895.9
45.793659,6.937339,1891.9
45.793606,6.937304,1890.7
45.793766,6.937507,1892.4
45.793865,6.937902,1893.3
45.793751,6.938231,1891.6
45.793663,6.938388,1891.3
45.793278,6.938582,1885.1
45.793087,6.938816,1883.0
45.792843,6.938871,1874.6
45.792843,6.93845,1868.1
45.792736,6.937998,1861.2
45.792377,6.938471,1845.4
45.792316,6.938747,1840.1
45.792374,6.939369,1831.6
45.792152,6.940395,1814.6
45.791798,6.940476,1804.4
45.791378,6.940218,1794.9
45.791225,6.940211,1792.9
45.791042,6.940064,1788.7
45.79076,6.939677,1780.4
45.790661,6.939674,1777.3
45.790031,6.940408,1763.6
45.789585,6.940474,1763.4
45.7892,6.941104,1756.3
45.788658,6.941459,1752.7
45.788464,6.941759,1750.9
45.7883,6.942247,1745.2
45.788303,6.94247,1739.5
45.788658,6.943456,1717.5
45.788925,6.943689,1709.4
45.788857,6.944249,1700.5
45.788975,6.944383,1696.4
45.789181,6.944416,1691.7
45.789581,6.944663,1684.5
45.790031,6.944386,1687.9
45.790142,6.944406,1688.5
45.790287,6.944949,1685.1
45.790726,6.945723,1686.6
45.790771,6.946352,1685.6
45.790638,6.94595,1683.5
45.790173,6.945101,1678.8
45.789989,6.944991,1677.0
45.789379,6.945148,1669.1
45.789169,6.945526,1661.2
45.789177,6.945666,1656.4
45.789253,6.945739,1650.8
45.789326,6.945728,1647.9
45.789616,6.945395,1657.4
45.789814,6.945424,1655.1
45.789951,6.945545,1648.7
45.790215,6.946993,1620.2
45.790287,6.948562,1602.4
45.790405,6.948717,1600.9
45.790668,6.948813,1602.9
45.790741,6.948904,1599.3
45.79092,6.949731,1581.8
45.790909,6.949945,1575.8
45.790825,6.950025,1571.7
45.790768,6.950003,1569.4
45.790619,6.949721,1566.5
45.790356,6.949417,1562.7
45.789967,6.949137,1555.3
45.789932,6.949193,1550.5
45.790138,6.949523,1549.8
45.790138,6.950619,1530.3
45.790203,6.95073,1528.5
45.790623,6.951031,1523.7
45.790688,6.951249,1519.5
45.790714,6.952165,1506.2
45.79052,6.953406,1487.3
45.790581,6.954009,1481.0
45.790401,6.954756,1461.3
45.790447,6.954871,1461.1
45.790733,6.955066,1453.7
45.790756,6.955166,1447.2
45.791546,6.955428,1424.5
45.791618,6.955541,1419.3
45.791527,6.955707,1410.4
45.79158,6.9557,1411.3
45.791557,6.955773,1407.4
45.791374,6.955833,1401.8
45.79147,6.955868,1401.5
45.791477,6.955986,1396.0
45.791695,6.956159,1390.3
45.791176,6.956434,1368.4
45.790821,6.956517,1359.7
45.790749,6.956607,1356.4
45.790737,6.956677,1353.3
45.79084,6.956696,1352.0
45.790699,6.956762,1350.2
45.79071,6.956826,1347.6
45.790916,6.956866,1346.8
45.791145,6.957149,1338.1
45.791126,6.957231,1334.7
45.790874,6.957368,1328.0
45.791229,6.957553,1321.3
45.790943,6.957935,1307.5
45.790798,6.957995,1306.4
45.790497,6.958418,1293.7
45.79031,6.958502,1291.7
45.790051,6.958831,1280.9
45.789814,6.958982,1275.0
45.78965,6.959,1273.4
45.789162,6.95889,1269.0
45.788956,6.958934,1267.4
45.788807,6.958893,1267.6
45.78878,6.958943,1266.8
45.788677,6.959501,1260.1
45.788731,6.960023,1253.5
45.788643,6.96059,1248.4
45.788841,6.961267,1240.1
45.788925,6.961846,1234.8
45.789249,6.962671,1226.1
45.789398,6.962875,1223.5
45.789352,6.962591,1225.6
45.789387,6.962543,1225.4
45.789394,6.962607,1225.1
45.789394,6.962537,1225.4
45.789429,6.962588,1224.8
45.789391,6.962732,1224.6
45.789436,6.962927,1223.0
45.789787,6.963985,1213.8
45.78978,6.963863,1214.5
45.789757,6.963921,1214.4
45.78994,6.964218,1213.3
45.790123,6.96433,1214.0
45.790142,6.964402,1214.6
45.790192,6.964362,1214.2
45.790264,6.964491,1214.7
45.790405,6.964395,1214.1
45.790718,6.964522,1212.9
45.790836,6.964479,1212.9
45.790981,6.964516,1211.7
45.791161,6.964362,1210.5
45.791317,6.96445,1210.2
45.791332,6.964374,1210.0
45.791447,6.964372,1209.4
45.791489,6.964306,1209.1
45.791439,6.964302,1209.3
45.791561,6.964394,1208.8
45.791607,6.964367,1208.6
45.791588,6.964192,1209.0
45.791729,6.964118,1208.5
45.79184,6.964189,1207.5
45.792,6.963894,1207.8
45.792313,6.963807,1205.6
45.792446,6.963663,1206.1
45.792553,6.963647,1205.7
45.792599,6.963532,1207.1
45.792843,6.963446,1206.6
45.793228,6.963172,1206.3
45.794155,6.963313,1199.3
45.794754,6.963606,1196.0
45.794922,6.963809,1194.9
45.795013,6.964088,1194.3
45.795025,6.965871,1189.2
45.795235,6.966282,1187.6
45.79599,6.966712,1188.8
45.796059,6.966931,1186.2
45.795963,6.967286,1189.3
45.795769,6.967396,1194.5
45.795219,6.96731,1197.1
45.794586,6.967529,1201.8
45.794281,6.967906,1203.7
45.793613,6.968425,1203.0
45.793335,6.968825,1202.8
45.792793,6.96913,1202.0
45.792046,6.969383,1200.9
45.791706,6.969613,1199.9
45.791859,6.969432,1200.8
45.791958,6.969483,1200.9
45.791805,6.969502,1200.7
45.791576,6.969747,1198.5
45.791557,6.970084,1200.6
45.791458,6.970234,1200.9
45.791401,6.970663,1202.0
45.791248,6.970854,1202.1
45.791531,6.971698,1209.1
45.791489,6.971671,1208.7
45.791611,6.971785,1209.7
45.791569,6.971755,1209.4
45.791641,6.971617,1209.8
45.791752,6.971648,1210.6
45.791889,6.971541,1211.6
45.792103,6.971547,1213.2
45.792343,6.971669,1215.9
45.792545,6.971651,1217.1
45.792667,6.971841,1219.2
45.792507,6.972098,1219.1
45.792152,6.972403,1222.2
45.791798,6.972601,1225.3
45.791809,6.972765,1228.3
45.791996,6.972779,1231.8
45.792137,6.972673,1230.3
45.792492,6.972723,1233.6
45.794128,6.973974,1250.5
45.794586,6.974213,1251.8
45.79475,6.974234,1251.4
45.795425,6.974743,1258.6
45.795635,6.974809,1260.3
45.795612,6.974684,1259.1
45.795689,6.97487,1261.0
45.796055,6.975011,1263.7
45.796482,6.975321,1269.0
45.796757,6.97535,1271.2
45.797073,6.975675,1276.0
45.797169,6.975634,1276.4
45.797607,6.975914,1282.9
45.797653,6.976203,1285.2
45.798126,6.97676,1293.2
45.798134,6.976906,1294.3
45.798832,6.977689,1306.4
45.798885,6.977672,1306.8
45.79916,6.978164,1311.7
45.799255,6.978194,1312.6
45.799248,6.978415,1314.3
45.799294,6.978355,1314.1
45.799332,6.978396,1314.8
45.799927,6.979273,1328.1
45.800068,6.979555,1332.0
45.800163,6.979964,1339.8
45.800365,6.979927,1336.9
45.80051,6.979962,1338.4
45.800583,6.980062,1339.8
45.800655,6.979977,1339.2
45.800682,6.980128,1340.8
45.800964,6.980574,1345.3
45.801125,6.980901,1350.2
45.80106,6.981165,1353.1
45.801174,6.981787,1356.4
45.801113,6.98218,1356.4
45.800838,6.982804,1364.2
45.800877,6.983301,1369.0
45.801037,6.983728,1373.5
45.801022,6.983851,1376.2
45.80114,6.983939,1376.2
45.801182,6.983912,1377.0
45.80127,6.984158,1383.7
45.80127,6.984472,1385.6
45.801342,6.98455,1386.5
45.801491,6.984618,1392.9
45.80154,6.984212,1392.8
45.801723,6.984103,1399.1
45.801853,6.98411,1402.8
45.801949,6.984343,1406.8
45.80204,6.984365,1411.1
45.802048,6.984587,1412.8
45.802197,6.984882,1421.2
45.802254,6.985198,1425.3
45.802372,6.985349,1431.0
45.802612,6.986053,1441.9
45.802711,6.986075,1447.2
45.802731,6.986144,1448.4
45.802639,6.985972,1443.0
45.802761,6.985517,1447.3
45.802902,6.985566,1449.0
45.803005,6.985705,1452.8
45.802998,6.985991,1459.2
45.803055,6.986114,1465.0
45.802979,6.986198,1462.0
45.803032,6.986402,1467.5
45.803116,6.986478,1471.0
45.803074,6.986684,1469.3
45.803185,6.986917,1469.9
45.803143,6.986729,1470.9
45.8032,6.986626,1473.7
45.80341,6.98646,1480.4
45.803646,6.98609,1488.3
45.803673,6.986147,1490.1
45.803696,6.986086,1491.6
45.80373,6.986126,1493.7
45.803833,6.986422,1499.6
45.803883,6.986421,1502.4
45.803825,6.986217,1499.7
45.803848,6.986084,1501.6
45.803894,6.986088,1504.5
45.80386,6.9859,1504.2
45.804016,6.986323,1509.9
45.8041,6.986346,1514.0
45.804119,6.986209,1516.3
45.804218,6.986217,1521.0
45.804436,6.986621,1525.8
45.804523,6.986544,1530.9
45.80444,6.986318,1527.6
45.804482,6.986302,1530.5
45.804653,6.986413,1540.1
45.804668,6.986645,1539.1
45.804604,6.986533,1536.0
45.804672,6.986414,1541.3
45.804657,6.986475,1539.8
45.80479,6.986631,1544.6
45.804779,6.986566,1545.1
45.804913,6.986505,1550.7
45.804928,6.986244,1556.1
45.804729,6.985628,1559.8
45.804726,6.985062,1571.1
45.804802,6.985044,1575.4
45.804783,6.984899,1575.0
45.804913,6.984713,1583.5
45.804867,6.984459,1583.7
45.805107,6.983934,1599.8
45.805107,6.983539,1602.9
45.805206,6.9836,1609.7
45.805237,6.983809,1609.9
45.80542,6.984195,1619.0
45.805515,6.984268,1624.9
45.805534,6.98446,1625.3
45.805637,6.984635,1630.9
45.805786,6.984638,1641.8
45.805828,6.984756,1643.0
45.805923,6.984794,1648.7
45.805969,6.984763,1652.2
45.80582,6.984779,1642.0
45.805866,6.984757,1645.5
45.805836,6.984516,1647.1
45.806023,6.983656,1665.0
45.80621,6.98389,1674.0
45.806362,6.983962,1680.9
45.8064,6.983925,1683.1
45.8064,6.984085,1681.5
45.806511,6.984135,1686.8
45.806526,6.983982,1688.7
45.806419,6.983809,1685.9
45.806416,6.983608,1689.6
45.806629,6.983717,1698.9
45.806633,6.983639,1701.3
45.806526,6.983362,1699.0
45.806713,6.983473,1709.3
45.806793,6.983628,1712.1
45.806839,6.983607,1715.9
45.806774,6.983314,1716.7
45.806526,6.982955,1713.1
45.806267,6.982262,1723.5
45.806393,6.982074,1738.0
45.80637,6.981937,1739.8
45.806446,6.981873,1746.2
45.806644,6.982154,1753.9
45.806786,6.982243,1760.5
45.806705,6.982282,1753.8
45.80674,6.982003,1763.2
45.806885,6.982189,1768.1
45.806915,6.982238,1768.6
45.806828,6.982396,1757.1
45.807117,6.982411,1775.8
45.807034,6.981961,1782.1
45.807068,6.981833,1786.8
45.807148,6.981886,1790.6
45.807068,6.981798,1787.5
45.80714,6.981116,1811.0
45.807011,6.980853,1814.2
45.806942,6.980325,1821.6
45.806953,6.980246,1824.5
45.807041,6.980318,1829.7
45.806973,6.979919,1834.3
45.80698,6.978838,1864.3
45.807076,6.978879,1871.6
45.807129,6.978826,1877.4
45.807041,6.978737,1872.0
45.807114,6.978559,1881.5
45.807117,6.978279,1882.8
45.80703,6.978234,1874.8
45.807217,6.978128,1889.8
45.807243,6.977939,1889.7
45.807354,6.978302,1899.0
45.807449,6.977925,1903.5
45.807533,6.97785,1909.3
45.807587,6.977893,1912.7
45.807545,6.97831,1910.2
45.807644,6.978539,1918.7
45.807838,6.978031,1924.3
45.80777,6.977559,1931.4
45.807861,6.977406,1936.5
45.807789,6.977203,1937.2
45.807846,6.977094,1938.4
45.80777,6.977248,1936.1
45.807858,6.97724,1939.3
45.807949,6.977414,1938.5
45.808338,6.977493,1946.4
45.80827,6.977682,1944.5
45.808353,6.978237,1954.9
45.808426,6.978321,1958.8
45.808388,6.978367,1957.8
45.808475,6.978306,1959.8
45.808441,6.978387,1958.7
45.808643,6.97833,1964.1
45.80851,6.978409,1959.8
45.808544,6.978451,1960.0
45.808716,6.978368,1966.0
45.808903,6.978413,1972.2
45.808819,6.978138,1971.3
45.808784,6.97821,1969.7
45.808876,6.978059,1973.6
45.809093,6.978095,1987.3
45.808666,6.97817,1966.4
45.808674,6.978287,1965.5
45.808563,6.978294,1962.1
45.808735,6.978369,1966.6
45.809017,6.978072,1982.5
45.80891,6.978128,1974.8
45.809204,6.97793,1995.0
45.809334,6.977932,1995.8
45.80941,6.978011,1996.4
45.809189,6.977997,1994.1
45.808792,6.978243,1969.6
45.808731,6.978212,1968.0
45.808792,6.978091,1970.9
45.808838,6.978207,1971.3
45.808762,6.978247,1968.7
45.808792,6.978194,1970.0
45.808819,6.978251,1970.4
45.808861,6.978226,1971.9
45.808975,6.978625,1974.4
45.809021,6.978656,1976.9
45.809021,6.978453,1978.1
45.809486,6.978848,1995.9
45.809448,6.978424,1996.5
45.809795,6.9781,2003.9
45.809883,6.978264,2007.0
45.81015,6.978506,2010.5
45.810188,6.97869,2016.9
45.810139,6.978816,2021.5
45.810333,6.978859,2023.6
45.810299,6.978901,2026.6
45.810417,6.97903,2026.0
45.810455,6.979392,2032.2
45.81057,6.979638,2034.9
45.810665,6.979612,2032.9
45.810902,6.979716,2037.7
45.811317,6.979461,2045.0
45.811413,6.979223,2041.2
45.811378,6.979101,2034.7
45.811607,6.978872,2036.9
45.811562,6.978903,2036.0
45.811577,6.978843,2033.8
45.812092,6.978565,2034.4
45.812477,6.978486,2030.3
45.812962,6.978508,2030.1
45.813164,6.978378,2026.6
45.813419,6.978338,2020.1
45.814034,6.978436,2016.4
45.814602,6.978395,2010.4
45.814793,6.978282,2010.3
45.814816,6.977973,2009.6
45.815117,6.977906,2009.4
45.815758,6.978029,2000.0
45.816196,6.978421,1995.7
45.817387,6.979215,1987.1
45.81823,6.979625,1975.0
45.818607,6.980113,1978.5
45.819,6.980272,1975.6
45.819092,6.980524,1976.9
45.819004,6.980598,1979.3
45.819016,6.980524,1978.3
45.819107,6.980609,1977.4
45.818947,6.980628,1980.8
45.819126,6.980637,1977.2
45.819286,6.980807,1975.8
45.820057,6.982337,1974.3
45.820354,6.982602,1972.3
45.820602,6.982975,1972.7
45.820992,6.983931,1968.7
45.821232,6.984241,1965.4
45.821465,6.984347,1958.8
45.821579,6.984587,1962.6
45.821743,6.984733,1959.6
45.822281,6.98578,1953.2
45.82283,6.98638,1944.9
45.823212,6.986993,1942.9
45.823296,6.987256,1944.2
45.823608,6.987608,1939.3
45.824146,6.988816,1947.3
45.824165,6.989046,1945.5
45.824314,6.989434,1941.2
45.824436,6.98942,1936.6
45.824608,6.989286,1932.8
45.824654,6.989408,1932.0
45.824703,6.989393,1930.9
45.824677,6.989529,1931.3
45.82494,6.989737,1920.5
45.825008,6.989995,1919.8
45.825352,6.990248,1913.0
45.825523,6.990177,1909.1
45.825481,6.990217,1910.7
45.825527,6.990416,1911.0
45.825848,6.990749,1908.7
45.825962,6.990973,1906.5
45.826267,6.990841,1895.4
45.826241,6.990783,1897.7
45.826092,6.990795,1905.5
45.825974,6.990926,1906.3
45.826008,6.991127,1905.0
45.82626,6.991394,1900.3
45.826267,6.991593,1903.6
45.826435,6.991948,1900.9
45.826527,6.992018,1899.6
45.826565,6.992154,1900.8
45.826744,6.992271,1899.0
45.826885,6.992556,1901.2
45.827084,6.992539,1898.8
45.827209,6.992407,1892.0
45.827038,6.992407,1896.5
45.826931,6.992576,1901.3
45.827309,6.993382,1906.1
45.827263,6.993405,1906.0
45.827312,6.993583,1908.1
45.827469,6.993744,1908.0
45.827686,6.993732,1899.4
45.827682,6.993995,1901.1
45.827732,6.993975,1899.0
45.827583,6.993899,1903.5
45.827606,6.993993,1904.1
45.82785,6.993889,1890.8
45.827614,6.993975,1903.5
45.827213,6.993484,1906.6
45.827038,6.993371,1904.1
45.826939,6.993518,1905.0
45.827087,6.994672,1919.5
45.827026,6.99518,1926.2
45.827065,6.995669,1936.5
45.827103,6.995864,1940.2
45.827187,6.99593,1939.4
45.826996,6.996114,1947.4
45.826954,6.996089,1948.1
45.826935,6.996161,1951.1
45.826756,6.996077,1957.9
45.826633,6.996192,1966.3
45.826492,6.996109,1968.6
45.826508,6.996305,1972.9
45.826366,6.996607,1983.9
45.826374,6.996537,1982.0
45.826576,6.996815,1986.5
45.82679,6.997388,1992.3
45.826832,6.997779,1996.8
45.826942,6.998097,1994.2
45.826935,6.998509,1996.8
45.827236,6.999561,1995.2
45.827579,7.000185,1989.3
45.82785,7.000928,1987.1
45.827934,7.000997,1983.2
45.828014,7.001339,1980.3
45.828087,7.001414,1974.2
45.828079,7.00177,1971.8
45.828392,7.002243,1966.4
45.828541,7.002349,1961.8
45.828625,7.002596,1961.4
45.829082,7.002992,1963.7
45.829288,7.002943,1959.1
45.829525,7.003119,1958.3
45.829838,7.00378,1954.3
45.830063,7.004109,1952.3
45.830303,7.004203,1949.4
45.83036,7.004314,1951.9
45.830559,7.004377,1945.9
45.830627,7.004488,1948.4
45.830814,7.004577,1942.3
45.831436,7.005204,1929.5
45.831692,7.005748,1932.1
45.832008,7.005986,1931.6
45.832462,7.006534,1934.7
45.832623,7.006886,1937.8
45.832603,7.006825,1937.1
45.832561,7.006948,1940.6
45.832607,7.006934,1939.1
45.83287,7.00723,1939.2
45.832825,7.007245,1940.2
45.83289,7.007346,1941.9
45.833191,7.007612,1941.5
45.833099,7.007795,1946.8
45.833015,7.007708,1946.9
45.83292,7.007745,1951.1
45.832897,7.007858,1955.0
45.833031,7.008234,1960.0
45.833214,7.008361,1957.7
45.833431,7.008837,1958.3
45.833908,7.009499,1960.9
45.834251,7.01014,1962.7
45.834389,7.010628,1963.9
45.834435,7.011147,1964.3
45.834362,7.011738,1970.4
45.83448,7.011708,1962.8
45.83461,7.011806,1964.8
45.834923,7.01262,1974.1
45.835033,7.012771,1969.6
45.835251,7.013817,1975.5
45.835697,7.014678,1978.4
45.835766,7.014662,1972.6
45.835869,7.015167,1979.7
45.836128,7.015675,1980.5
45.836296,7.016099,1984.3
45.836273,7.016162,1988.0
45.836357,7.016236,1983.9
45.836391,7.017165,1991.3
45.836262,7.017272,1995.3
45.836216,7.017494,1993.9
45.835899,7.018049,1996.0
45.835693,7.018642,1993.4
45.83551,7.018729,2000.8
45.83551,7.018936,1996.7
45.835217,7.019465,2005.4
45.835278,7.019874,2003.3
45.835423,7.020138,1997.3
45.835464,7.020109,1994.3
45.835373,7.020287,2001.8
45.835278,7.02031,2007.8
45.835361,7.020565,2000.5
45.835293,7.020832,2001.4
45.835327,7.020788,2000.5
45.835426,7.020858,1996.4
45.835384,7.020737,1998.3
45.83543,7.020609,1996.1
45.83551,7.020991,1995.6
45.835747,7.020712,1995.5
45.835758,7.02056,1991.8
45.835857,7.020408,1985.1
45.835953,7.020382,1986.3
45.836193,7.020486,1995.2
45.83625,7.020615,2000.5
45.836395,7.020576,1999.8
45.836517,7.020684,2004.6
45.836601,7.020644,2004.0
45.837006,7.021024,2016.3
45.837238,7.02112,2020.3
45.837181,7.021157,2021.9
45.837467,7.021017,2014.8
45.838013,7.021057,2011.0
45.838043,7.02111,2013.0
45.838238,7.021054,2007.4
45.838547,7.021072,2000.3
45.839005,7.021238,1991.9
45.839161,7.021409,1992.4
45.839256,7.021379,1986.4
45.839397,7.021443,1982.9
45.839863,7.021758,1981.3
45.839825,7.021802,1983.0
45.840141,7.022037,1975.9
45.84148,7.023781,1950.2
45.842052,7.024022,1949.6
45.84219,7.023983,1947.3
45.8424,7.024055,1943.7
45.84264,7.024409,1943.0
45.84296,7.024734,1934.1
45.84317,7.025127,1935.5
45.843277,7.025122,1932.8
45.843498,7.025271,1928.5
45.843826,7.02565,1926.0
45.844116,7.025847,1927.1
45.844315,7.025898,1925.4
45.84454,7.026084,1923.3
45.844749,7.026466,1926.0
45.844921,7.026612,1927.0
45.845024,7.026938,1933.8
45.845417,7.027272,1929.0
45.845501,7.02753,1929.6
45.845482,7.027659,1936.0
45.845829,7.027795,1930.7
45.845852,7.027928,1934.0
45.846043,7.028145,1933.8
45.84618,7.028438,1938.4
45.846737,7.028964,1938.1
45.846897,7.029217,1940.6
45.846905,7.02935,1943.0
45.847343,7.029894,1946.3
45.847584,7.030431,1952.5
45.847813,7.030531,1950.3
45.847984,7.031171,1959.6
45.848118,7.031273,1957.2
45.848251,7.03166,1960.4
45.847973,7.032039,1972.0
45.847637,7.032072,1981.8
45.847507,7.031978,1984.5
45.847359,7.031996,1989.8
45.847313,7.03212,1994.3
45.847149,7.032214,2001.3
45.84713,7.032489,2006.1
45.846889,7.032914,2018.6
45.846825,7.033167,2023.4
45.846859,7.0334,2025.0
45.846977,7.033588,2024.0
45.846863,7.033302,2024.1
45.846775,7.033242,2025.4
45.846645,7.033607,2030.9
45.846706,7.034043,2035.2
45.846577,7.034314,2041.5
45.84634,7.035346,2049.0
45.846302,7.035722,2048.3
45.846359,7.035939,2043.9
45.846264,7.036277,2044.1
45.846298,7.036488,2044.3
45.846523,7.036612,2042.7
45.847042,7.036742,2035.3
45.847176,7.03726,2036.8
45.847523,7.037253,2034.3
45.847847,7.03779,2030.5
45.847977,7.037881,2031.7
45.848095,7.037738,2027.5
45.848335,7.037623,2026.5
45.848671,7.037344,2022.7
45.849125,7.036672,2012.7
45.849342,7.036474,2009.5
45.849491,7.036445,2010.1
45.849644,7.036613,2006.1
45.849602,7.036807,2009.1
45.849648,7.036992,2008.5
45.850014,7.03727,2012.5
45.850391,7.037434,2015.0
45.850697,7.037696,2019.4
45.85231,7.038279,2037.4
45.852474,7.038257,2036.2
45.853367,7.038512,2052.9
45.853596,7.038639,2058.6
45.853783,7.038608,2057.5
45.854168,7.038754,2067.2
45.854698,7.038851,2068.1
45.854649,7.038824,2067.1
45.854885,7.038985,2066.8
45.855206,7.039566,2069.1
45.855885,7.040448,2054.2
45.856461,7.041383,2041.3
45.856663,7.042437,2039.4
45.857307,7.043952,2043.0
45.857586,7.044453,2047.6
45.857891,7.04484,2051.6
45.857998,7.044848,2050.8
45.85844,7.045304,2054.7
45.858658,7.045621,2057.8
45.859051,7.045899,2059.5
45.859169,7.046106,2058.9
45.859112,7.046312,2062.1
45.859283,7.04632,2058.8
45.859444,7.046515,2059.8
45.859898,7.046764,2059.8
45.860317,7.0471,2056.1
45.862232,7.049152,2041.0
45.862984,7.051363,2056.3
45.863197,7.051709,2054.2
45.86327,7.051985,2056.3
45.863548,7.052344,2050.7
45.86367,7.052674,2051.0
45.863846,7.053341,2048.6
45.863804,7.053936,2045.1
45.863735,7.05404,2049.6
45.863853,7.05467,2047.8
45.863926,7.054859,2049.1
45.864048,7.054972,2047.9
45.864075,7.055782,2044.9
45.864128,7.055978,2044.5
45.864513,7.056338,2038.8
45.864574,7.056606,2041.4
45.864674,7.056672,2038.9
45.864662,7.056883,2041.1
45.864937,7.056848,2033.8
45.865154,7.056989,2038.3
45.865242,7.056896,2034.2
45.865467,7.056934,2033.6
45.865913,7.057436,2034.7
45.865963,7.057235,2030.5
45.866116,7.057049,2030.2
45.866211,7.057079,2032.0
45.86636,7.057009,2030.3
45.866512,7.057037,2029.6
45.866894,7.057274,2028.1
45.867485,7.057239,2027.3
45.86779,7.057642,2026.6
45.867973,7.057718,2021.5
45.868095,7.057876,2023.0
45.868423,7.058017,2020.3
45.869026,7.05843,2013.0
45.869442,7.058554,2005.2
45.869648,7.058744,2002.8
45.869572,7.058466,1997.9
45.869312,7.058158,1996.3
45.869083,7.058012,1998.3
45.868721,7.057357,1987.2
45.868511,7.05716,1987.7
45.868397,7.056847,1984.1
45.868359,7.056282,1972.7
45.868118,7.05587,1963.6
45.86797,7.055781,1962.2
45.867641,7.055322,1952.9
45.867496,7.055028,1947.9
45.86771,7.054946,1940.2
45.867615,7.054618,1932.6
45.867901,7.054681,1925.9
45.868134,7.054824,1922.0
45.868675,7.054971,1916.5
45.869144,7.055276,1907.8
45.869354,7.05552,1907.5
45.869564,7.055556,1901.7
45.87011,7.05589,1895.5
45.86985,7.055141,1878.0
45.870106,7.055167,1868.9
45.870132,7.055101,1865.0
45.869915,7.054691,1859.4
45.869907,7.054406,1851.2
45.870178,7.054578,1844.0
45.870312,7.054788,1844.3
45.870823,7.055202,1832.8
45.870747,7.054876,1827.1
45.870903,7.054864,1822.8
45.870918,7.054792,1820.5
45.870625,7.054135,1807.6
45.870724,7.054089,1803.9
45.870731,7.053986,1800.4
45.870872,7.053971,1795.7
45.87072,7.053624,1788.3
45.870876,7.053613,1783.7
45.871037,7.053811,1784.9
45.871323,7.053962,1780.0
45.871483,7.053924,1775.3
45.871544,7.053737,1772.9
45.871338,7.053349,1772.0
45.871143,7.053319,1771.9
45.871006,7.053096,1770.5
45.871365,7.053304,1771.9
45.871452,7.053461,1772.0
45.871365,7.053218,1771.5
45.871304,7.052661,1770.4
45.87133,7.051932,1769.8
45.871452,7.051524,1769.0
45.871658,7.051758,1769.3
45.871639,7.052113,1770.0
45.871765,7.052968,1771.7
45.871941,7.053427,1772.3
45.872589,7.054669,1775.3
45.872623,7.054799,1776.2
45.872566,7.054767,1775.8
45.872643,7.054939,1777.4
45.872841,7.055238,1783.2
45.873028,7.05531,1783.6
45.873714,7.055996,1799.0
45.873959,7.056166,1807.4
45.873535,7.056356,1814.9
45.873562,7.056412,1816.9
45.873825,7.056612,1824.4
45.874317,7.056661,1831.2
45.874577,7.056971,1843.9
45.875221,7.057323,1849.7
45.875244,7.057387,1851.7
45.875107,7.057467,1856.2
45.874615,7.057336,1859.9
45.874496,7.057407,1863.2
45.874752,7.057592,1866.5
45.874866,7.057794,1872.1
45.874901,7.058331,1889.0
45.875347,7.058705,1898.9
45.875637,7.058677,1908.0
45.87571,7.05893,1915.1
45.875923,7.059199,1924.5
45.875912,7.059328,1926.8
45.876095,7.05936,1932.8
45.87624,7.059532,1935.8
45.876385,7.059594,1937.5
45.876549,7.059904,1939.6
45.876553,7.059832,1939.0
45.87674,7.060111,1942.8
45.877155,7.0604,1944.7
45.877228,7.060749,1952.4
45.877518,7.061003,1953.4
45.877712,7.061078,1950.7
45.877804,7.061257,1954.8
45.877975,7.061339,1954.3
45.878048,7.061445,1954.4
45.878029,7.061745,1958.8
45.878101,7.061913,1963.1
45.878365,7.06184,1958.5
45.878651,7.06216,1962.4
45.878845,7.062178,1960.1
45.87896,7.062474,1966.4
45.879158,7.062526,1963.1
45.879391,7.062847,1967.5
45.87965,7.062833,1962.3
45.880211,7.063454,1968.4
45.880306,7.063639,1969.9
45.880447,7.063657,1968.3
45.880463,7.063805,1975.4
45.880802,7.063818,1972.0
45.881268,7.063993,1973.5
45.881557,7.064238,1982.9
45.881638,7.064403,1982.3
45.88171,7.064331,1984.7
45.882233,7.064718,2000.9
45.882458,7.064977,2006.3
45.882504,7.064982,2007.0
45.882542,7.064775,2016.3
45.882744,7.064746,2023.2
45.883274,7.065261,2036.9
45.883556,7.065443,2042.4
45.883972,7.065419,2054.9
45.884373,7.065628,2062.9
45.884541,7.065517,2063.7
45.884525,7.065579,2064.2
45.884617,7.065653,2062.2
45.884563,7.065772,2061.6
45.884773,7.065865,2061.4
45.884808,7.066851,2064.6
45.885002,7.067377,2074.8
45.884964,7.067656,2081.5
45.884933,7.067789,2085.7
45.88435,7.068098,2101.0
45.883739,7.068161,2114.1
45.883255,7.068112,2123.3
45.883244,7.068189,2128.2
45.883205,7.06813,2125.8
45.883244,7.068257,2132.3
45.883259,7.068187,2127.7
45.883408,7.068377,2134.2
45.883476,7.068574,2142.9
45.883694,7.068585,2138.9
45.883499,7.068657,2146.5
45.883129,7.068636,2154.8
45.883163,7.068766,2157.9
45.883335,7.069005,2165.6
45.883671,7.069278,2176.0
45.883774,7.069293,2175.7
45.884293,7.069816,2195.6
45.884068,7.07004,2204.6
45.883514,7.070318,2209.1
45.88361,7.07031,2209.8
45.883507,7.070323,2209.2
45.883301,7.070491,2211.8
45.883205,7.070715,2213.8
45.883263,7.070815,2220.4
45.883591,7.070943,2231.8
45.883541,7.071906,2254.1
45.883419,7.072349,2265.1
45.883362,7.072271,2261.8
45.883259,7.0723,2259.4
45.883129,7.072752,2268.4
45.882988,7.072945,2270.4
45.882954,7.073279,2280.9
